scope,anchor,outcome,outcome_label,family,modifier,modifier_label,modifier_type,paper_role,subset,fe,controls,term,b,se,p,N,clusters,mean_y,status
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,top-minus-rest differential,0.15657946174096077,0.06132062585122939,0.010666004494101206,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,none,top group DID,0.14747354848231906,0.05696712762313774,0.009632550458182398,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,farm_income_only,lower/rest DID,-0.010194733229796901,0.027783255172910293,0.7136652349278738,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,farm_income_only,top-minus-rest differential,0.1575239198483647,0.06177492551639094,0.010773362453758109,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,farm_income_only,top group DID,0.1473291866185678,0.05695436187624581,0.00968735622044128,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,other_baseline,lower/rest DID,0.004648122192929404,0.025743039787688157,0.8567142075011855,2676,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,other_baseline,top-minus-rest differential,0.11602826268650152,0.06680266530564656,0.08240822384078485,2676,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,stackyear,other_baseline,top group DID,0.12067638487943091,0.06284686379077585,0.05483698736822817,2676,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,lower/rest DID,0.0055931250881801065,0.05369376438368646,0.9170367221347347,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,top-minus-rest differential,0.13997227831316697,0.06053587658951075,0.0207655501654917,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,none,top group DID,0.14556540340134708,0.07566484620964121,0.054377383326982755,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,farm_income_only,lower/rest DID,0.005340671416606997,0.053581837946235604,0.9206038050312173,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,farm_income_only,top-minus-rest differential,0.14566690178889824,0.061168333005203336,0.01724648776723277,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,farm_income_only,top group DID,0.15100757320550523,0.07554031514489642,0.045604797195871974,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,other_baseline,lower/rest DID,0.0007245223951679578,0.05068576394029403,0.9885951103020804,2670,134,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,other_baseline,top-minus-rest differential,0.08781897419120376,0.06440531951424071,0.17271363478197865,2670,134,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_tercile,Top tercile baseline farm-dependence,binary_top,top-third split,all,provyear,other_baseline,top group DID,0.08854349658637171,0.07471516482570786,0.2359855583115248,2670,134,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,stackyear,none,bottom group DID,0.0021774188020814954,0.04311159522836011,0.9597187139880758,1944,131,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,stackyear,none,top-minus-bottom differential,0.13980632650904748,0.07191754730137002,0.05189777422999612,1944,131,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,stackyear,none,top group DID,0.14198374531112898,0.056479575223852746,0.011940583729470575,1944,131,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,stackyear,farm_income_only,bottom group DID,0.01174690924016297,0.04427145442379498,0.7907489183516869,1944,131,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,stackyear,farm_income_only,top-minus-bottom differential,0.1272806392155603,0.07282383119427911,0.08050069418114585,1944,131,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,stackyear,farm_income_only,top group DID,0.13902754845572327,0.05619609688091845,0.013362031335743853,1944,131,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,stackyear,other_baseline,bottom group DID,0.012311546009710121,0.04246138247416003,0.771856864716986,1814,130,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,stackyear,other_baseline,top-minus-bottom differential,0.09410084169126572,0.07484524362486722,0.20865509865722964,1814,130,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,stackyear,other_baseline,top group DID,0.10641238770097583,0.06045069080021407,0.0783540480582009,1814,130,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,provyear,none,bottom group DID,-0.021004853745615844,0.07553279912066917,0.7809439057130224,1940,130,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,provyear,none,top-minus-bottom differential,-0.013907614280127273,0.06004203285071695,0.816824392667783,1940,130,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,provyear,none,top group DID,-0.03491246802574312,0.06967375726197185,0.6163113700213544,1940,130,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,provyear,farm_income_only,bottom group DID,-0.013584856152791326,0.0773679698396984,0.8606179446427686,1940,130,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,provyear,farm_income_only,top-minus-bottom differential,-0.01725672936738247,0.06351126314325284,0.7858439938408822,1940,130,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,provyear,farm_income_only,top group DID,-0.030841585520173798,0.07226710959678094,0.6695453357581707,1940,130,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,provyear,other_baseline,bottom group DID,-0.013372104518099585,0.06683907665315807,0.8414303935745667,1808,128,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,provyear,other_baseline,top-minus-bottom differential,-0.026153582787476894,0.060577448760816575,0.6659318910782084,1808,128,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_top_vs_bottom,Top versus bottom tercile baseline farm-dependence,binary_top_bottom,clean top-minus-bottom contrast,top_bottom_farmdep,provyear,other_baseline,top group DID,-0.03952568730557648,0.06363512748647279,0.534514085999637,1808,128,0.7888372093023256,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_ordered_tercile,Ordered tercile score of baseline farm-dependence,continuous,ordered farm-dependence gradient,all,stackyear,none,DID at mean modifier,0.03716169812360265,0.02981051157959532,0.2125452552839453,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_ordered_tercile,Ordered tercile score of baseline farm-dependence,continuous,ordered farm-dependence gradient,all,stackyear,none,heterogeneity slope,0.07379319287497325,0.03736186186571773,0.04825747045401738,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_ordered_tercile,Ordered tercile score of baseline farm-dependence,continuous,ordered farm-dependence gradient,all,stackyear,none,DID at +1 SD,0.1109548909985759,0.04986586249910111,0.02607673270495457,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_ordered_tercile,Ordered tercile score of baseline farm-dependence,continuous,ordered farm-dependence gradient,all,stackyear,none,DID at -1 SD,-0.036631494751370605,0.045634925250744744,0.4221438424316807,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_ordered_tercile,Ordered tercile score of baseline farm-dependence,continuous,ordered farm-dependence gradient,all,stackyear,farm_income_only,DID at mean modifier,0.03821938025349641,0.02937531103235876,0.1932339789101708,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_ordered_tercile,Ordered tercile score of baseline farm-dependence,continuous,ordered farm-dependence gradient,all,stackyear,farm_income_only,heterogeneity slope,0.07368625468593573,0.03656622490207841,0.04388943142565261,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_ordered_tercile,Ordered tercile score of baseline farm-dependence,continuous,ordered farm-dependence gradient,all,stackyear,farm_income_only,DID at +1 SD,0.11190563493943215,0.04965371571404904,0.024213708782737885,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_ordered_tercile,Ordered tercile score of baseline farm-dependence,continuous,ordered farm-dependence gradient,all,stackyear,farm_income_only,DID at -1 SD,-0.03546687443243932,0.04398299579909029,0.42002552776035185,2884,137,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_ordered_tercile,Ordered tercile score of baseline farm-dependence,continuous,ordered farm-dependence gradient,all,stackyear,other_baseline,DID at mean modifier,0.04146512893342371,0.029053274704948975,0.15351932590718378,2676,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_ordered_tercile,Ordered tercile score of baseline farm-dependence,continuous,ordered farm-dependence gradient,all,stackyear,other_baseline,heterogeneity slope,0.05667259394679361,0.03525366894648546,0.10793029865422225,2676,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_ordered_tercile,Ordered tercile score of baseline farm-dependence,continuous,ordered farm-dependence gradient,all,stackyear,other_baseline,DID at +1 SD,0.09813772288021733,0.0529696929267772,0.06392327777748108,2676,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_ordered_tercile,Ordered tercile score of baseline farm-dependence,continuous,ordered farm-dependence gradient,all,stackyear,other_baseline,DID at -1 SD,-0.015207465013369899,0.03698701828726089,0.6809575443927139,2676,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_ordered_tercile,Ordered tercile score of baseline farm-dependence,continuous,ordered farm-dependence gradient,all,provyear,none,DID at mean modifier,0.05502015602928163,0.05033380476345647,0.2743475057993159,2880,136,0.794969150450878,ok
adjacent,completed_t,rb_nonfarm_any,Any broad nonfarm work,nonfarm,farmdep_ordered_tercile,Ordered tercile score of baseline farm-dependence,continuous,ordered farm-dependence gradient,all,provyear,none,heterogeneity slope,0.06718573284015213,0.037676460660405295,0.07454913907016932,2880,136,0.794969150450878,ok
